RptDt;TckrSymb;SctyId;SctySrc;MktIdrCd;ISIN;FrstPric;MinPric;MaxPric;TradAvrgPric;LastPric;OscnPctg;TradQty;MktDataStrmId;NtlFinVol;IntlFinVol;FinInstrmQty;BestBidPric;BestAskPric;RglrTxsQty;NtlRglrVol;IntlRglrVol;MaxTradLmt;MinTradLmt;OpnIntrst;NonRglrTxsQty;RglrTraddCtrcts;NonRglrTraddCtrcts;NtlNonRglrVol;IntlNonRglrVol;NovaColunaRodboza
25/06/2018;BRKMG16;2E+11;8;BVMF;BRBRKM5G0710;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG16
25/06/2018;BRKMG17;2E+11;8;BVMF;BRBRKM5G0736;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG17
25/06/2018;BRKMG18;2E+11;8;BVMF;BRBRKM5G0751;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG18
25/06/2018;BRKMG19;2E+11;8;BVMF;BRBRKM5G0769;4.9;4.9;4.9;4.9;4.9;16.66;1;Electronic (default);490;130.07;100;;7.8;1;490;130.07;;;;;100;;;;Rodboza fodao - BRKMG19
25/06/2018;BRKMG388;2E+11;8;BVMF;BRBRKM5G07K0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG388
25/06/2018;BRKMG393;2E+11;8;BVMF;BRBRKM5G07J2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG393
25/06/2018;BRKMG398;2E+11;8;BVMF;BRBRKM5G07O2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG398
25/06/2018;BRKMG401;2E+11;8;BVMF;BRBRKM5G07P9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG401
25/06/2018;BRKMG408;2E+11;8;BVMF;BRBRKM5G07M6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG408
25/06/2018;BRKMG411;2E+11;8;BVMF;BRBRKM5G07N4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG411
25/06/2018;BRKMG44;2E+11;8;BVMF;BRBRKM5G0785;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG44
25/06/2018;BRKMG441;2E+11;8;BVMF;BRBRKM5G07L8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG441
25/06/2018;BRKMG449;2E+11;8;BVMF;BRBRKM5G07I4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG449
25/06/2018;BRKMG45;2E+11;8;BVMF;BRBRKM5G07A1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG45
25/06/2018;BRKMG454;2E+11;8;BVMF;BRBRKM5G07H6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG454
25/06/2018;BRKMG46;2E+11;8;BVMF;BRBRKM5G07C7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG46
25/06/2018;BRKMG47;2E+11;8;BVMF;BRBRKM5G0728;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG47
25/06/2018;BRKMG48;2E+11;8;BVMF;BRBRKM5G0744;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG48
25/06/2018;BRKMG492;2E+11;8;BVMF;BRBRKM5G06Z0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG492
25/06/2018;BRKMG502;2E+11;8;BVMF;BRBRKM5G07D5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG502
25/06/2018;BRKMG512;2E+11;8;BVMF;BRBRKM5G07E3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG512
25/06/2018;BRKMG522;2E+11;8;BVMF;BRBRKM5G0702;2.7;2.22;2.75;2.57;2.22;-19.27;3;Electronic (default);3863;1025.45;1500;;;3;3863;1025.45;;;;;1500;;;;Rodboza fodao - BRKMG522
25/06/2018;BRKMG532;2E+11;8;BVMF;BRBRKM5G07F0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG532
25/06/2018;BRKMG533;2E+11;8;BVMF;BRBRKM5G07Q7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG533
25/06/2018;BRKMG542;2E+11;8;BVMF;BRBRKM5G07G8;1.1;1.1;1.1;1.1;1.1;4.76;1;Electronic (default);880;233.6;800;0.85;3;1;880;233.6;;;;;800;;;;Rodboza fodao - BRKMG542
25/06/2018;BRKMG543;2E+11;8;BVMF;BRBRKM5G07R5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG543
25/06/2018;BRKMG553;2E+11;8;BVMF;BRBRKM5G07S3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG553
25/06/2018;BRKMG563;2E+11;8;BVMF;BRBRKM5G07T1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG563
25/06/2018;BRKMG573;2E+11;8;BVMF;BRBRKM5G07U9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG573
25/06/2018;BRKMG583;2E+11;8;BVMF;BRBRKM5G07V7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG583
25/06/2018;BRKMG593;2E+11;8;BVMF;BRBRKM5G07W5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG593
25/06/2018;BRKMG603;2E+11;8;BVMF;BRBRKM5G07X3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG603
25/06/2018;BRKMG613;2E+11;8;BVMF;BRBRKM5G07Y1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG613
25/06/2018;BRKMG623;2E+11;8;BVMF;BRBRKM5G07Z8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG623
25/06/2018;BRKMG633;2E+11;8;BVMF;BRBRKM5G0801;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG633
25/06/2018;BRKMG643;2E+11;8;BVMF;BRBRKM5G0819;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG643
25/06/2018;BRKMG653;2E+11;8;BVMF;BRBRKM5G0827;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG653
25/06/2018;BRKMG663;2E+11;8;BVMF;BRBRKM5G0835;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG663
25/06/2018;BRKMG673;2E+11;8;BVMF;BRBRKM5G0843;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG673
25/06/2018;BRKMG78;2E+11;8;BVMF;BRBRKM5G06X5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG78
25/06/2018;BRKMG8;2E+11;8;BVMF;BRBRKM5G06W7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG8
25/06/2018;BRKMG9;2E+11;8;BVMF;BRBRKM5G06Y3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMG9
25/06/2018;BRKMH14;2E+11;8;BVMF;BRBRKM5H06Q7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH14
25/06/2018;BRKMH15;2E+11;8;BVMF;BRBRKM5H06S3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH15
25/06/2018;BRKMH16;2E+11;8;BVMF;BRBRKM5H06U9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH16
25/06/2018;BRKMH18;2E+11;8;BVMF;BRBRKM5H06G8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH18
25/06/2018;BRKMH19;2E+11;8;BVMF;BRBRKM5H06I4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH19
25/06/2018;BRKMH380;2E+11;8;BVMF;BRBRKM5H0735;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH380
25/06/2018;BRKMH382;2E+11;8;BVMF;BRBRKM5H0727;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH382
25/06/2018;BRKMH385;2E+11;8;BVMF;BRBRKM5H0719;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH385
25/06/2018;BRKMH387;2E+11;8;BVMF;BRBRKM5H0701;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH387
25/06/2018;BRKMH39;2E+11;8;BVMF;BRBRKM5H06Z8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH39
25/06/2018;BRKMH392;2E+11;8;BVMF;BRBRKM5H06Y1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH392
25/06/2018;BRKMH395;2E+11;8;BVMF;BRBRKM5H06X3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH395
25/06/2018;BRKMH397;2E+11;8;BVMF;BRBRKM5H0776;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH397
25/06/2018;BRKMH40;2E+11;8;BVMF;BRBRKM5H0784;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH40
25/06/2018;BRKMH402;2E+11;8;BVMF;BRBRKM5H0792;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH402
25/06/2018;BRKMH405;2E+11;8;BVMF;BRBRKM5H07A9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH405
25/06/2018;BRKMH407;2E+11;8;BVMF;BRBRKM5H07B7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH407
25/06/2018;BRKMH41;2E+11;8;BVMF;BRBRKM5H0743;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH41
25/06/2018;BRKMH412;2E+11;8;BVMF;BRBRKM5H07C5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH412
25/06/2018;BRKMH415;2E+11;8;BVMF;BRBRKM5H07D3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH415
25/06/2018;BRKMH417;2E+11;8;BVMF;BRBRKM5H07E1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH417
25/06/2018;BRKMH42;2E+11;8;BVMF;BRBRKM5H0750;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH42
25/06/2018;BRKMH43;2E+11;8;BVMF;BRBRKM5H0768;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH43
25/06/2018;BRKMH45;2E+11;8;BVMF;BRBRKM5H06R5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH45
25/06/2018;BRKMH46;2E+11;8;BVMF;BRBRKM5H06T1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH46
25/06/2018;BRKMH47;2E+11;8;BVMF;BRBRKM5H06V7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH47
25/06/2018;BRKMH475;2E+11;8;BVMF;BRBRKM5H06D5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH475
25/06/2018;BRKMH48;2E+11;8;BVMF;BRBRKM5H06W5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH48
25/06/2018;BRKMH49;2E+11;8;BVMF;BRBRKM5H06H6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH49
25/06/2018;BRKMH50;2E+11;8;BVMF;BRBRKM5H06E3;;;;;;;;;;;;3;;;;;;;;;;;;;Rodboza fodao - BRKMH50
25/06/2018;BRKMH51;2E+11;8;BVMF;BRBRKM5H06J2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH51
25/06/2018;BRKMH52;2E+11;8;BVMF;BRBRKM5H06K0;3.15;3.15;3.15;3.15;3.15;23.04;1;Electronic (default);315;83.61;100;;3.1;1;315;83.61;;;;;100;;;;Rodboza fodao - BRKMH52
25/06/2018;BRKMH53;2E+11;8;BVMF;BRBRKM5H06L8;2.36;2.35;2.51;2.4;2.51;;9;Electronic (default);28827;7652.3;12000;;;9;28827;7652.3;;;;;12000;;;;Rodboza fodao - BRKMH53
25/06/2018;BRKMH54;2E+11;8;BVMF;BRBRKM5H06F0;1.69;1.69;2.01;1.85;2.01;151.25;2;Electronic (default);370;98.21;200;;;2;370;98.21;;;;;200;;;;Rodboza fodao - BRKMH54
25/06/2018;BRKMH55;2E+11;8;BVMF;BRBRKM5H06M6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH55
25/06/2018;BRKMH56;2E+11;8;BVMF;BRBRKM5H06N4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH56
25/06/2018;BRKMH57;2E+11;8;BVMF;BRBRKM5H06O2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH57
25/06/2018;BRKMH58;2E+11;8;BVMF;BRBRKM5H06P9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH58
25/06/2018;BRKMH59;2E+11;8;BVMF;BRBRKM5H07F8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH59
25/06/2018;BRKMH60;2E+11;8;BVMF;BRBRKM5H07G6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH60
25/06/2018;BRKMH61;2E+11;8;BVMF;BRBRKM5H07H4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH61
25/06/2018;BRKMH62;2E+11;8;BVMF;BRBRKM5H07I2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH62
25/06/2018;BRKMH63;2E+11;8;BVMF;BRBRKM5H07J0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMH63
25/06/2018;BRKMI10;2E+11;8;BVMF;BRBRKM5I06A9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI10
25/06/2018;BRKMI11;2E+11;8;BVMF;BRBRKM5I06C5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI11
25/06/2018;BRKMI12;2E+11;8;BVMF;BRBRKM5I06E1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI12
25/06/2018;BRKMI13;2E+11;8;BVMF;BRBRKM5I06G6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI13
25/06/2018;BRKMI14;2E+11;8;BVMF;BRBRKM5I06I2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI14
25/06/2018;BRKMI15;2E+11;8;BVMF;BRBRKM5I06K8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI15
25/06/2018;BRKMI16;2E+11;8;BVMF;BRBRKM5I06M4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI16
25/06/2018;BRKMI38;2E+11;8;BVMF;BRBRKM5I0650;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI38
25/06/2018;BRKMI39;2E+11;8;BVMF;BRBRKM5I0676;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI39
25/06/2018;BRKMI40;2E+11;8;BVMF;BRBRKM5I0692;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI40
25/06/2018;BRKMI41;2E+11;8;BVMF;BRBRKM5I06B7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI41
25/06/2018;BRKMI42;2E+11;8;BVMF;BRBRKM5I06D3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI42
25/06/2018;BRKMI43;2E+11;8;BVMF;BRBRKM5I06F8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI43
25/06/2018;BRKMI44;2E+11;8;BVMF;BRBRKM5I06H4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI44
25/06/2018;BRKMI45;2E+11;8;BVMF;BRBRKM5I06J0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI45
25/06/2018;BRKMI46;2E+11;8;BVMF;BRBRKM5I06L6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI46
25/06/2018;BRKMI47;2E+11;8;BVMF;BRBRKM5I06N2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI47
25/06/2018;BRKMI48;2E+11;8;BVMF;BRBRKM5I06O0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI48
25/06/2018;BRKMI49;2E+11;8;BVMF;BRBRKM5I06P7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI49
25/06/2018;BRKMI50;2E+11;8;BVMF;BRBRKM5I0643;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI50
25/06/2018;BRKMI51;2E+11;8;BVMF;BRBRKM5I06Q5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI51
25/06/2018;BRKMI52;2E+11;8;BVMF;BRBRKM5I06R3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI52
25/06/2018;BRKMI53;2E+11;8;BVMF;BRBRKM5I06S1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI53
25/06/2018;BRKMI54;2E+11;8;BVMF;BRBRKM5I06T9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI54
25/06/2018;BRKMI55;2E+11;8;BVMF;BRBRKM5I06U7;2.52;2.51;2.52;2.51;2.51;;2;Electronic (default);35996;9555.36;14300;;;2;35996;9555.36;;;;;14300;;;;Rodboza fodao - BRKMI55
25/06/2018;BRKMI56;2E+11;8;BVMF;BRBRKM5I06V5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI56
25/06/2018;BRKMI57;2E+11;8;BVMF;BRBRKM5I06W3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI57
25/06/2018;BRKMI58;2E+11;8;BVMF;BRBRKM5I06X1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI58
25/06/2018;BRKMI59;2E+11;8;BVMF;BRBRKM5I06Y9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI59
25/06/2018;BRKMI60;2E+11;8;BVMF;BRBRKM5I06Z6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI60
25/06/2018;BRKMI61;2E+11;8;BVMF;BRBRKM5I0700;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI61
25/06/2018;BRKMI62;2E+11;8;BVMF;BRBRKM5I0718;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI62
25/06/2018;BRKMI63;2E+11;8;BVMF;BRBRKM5I0726;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI63
25/06/2018;BRKMI8;2E+11;8;BVMF;BRBRKM5I0668;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI8
25/06/2018;BRKMI9;2E+11;8;BVMF;BRBRKM5I0684;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMI9
25/06/2018;BRKMJ1;2E+11;8;BVMF;BRBRKM5J07C1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMJ1
25/06/2018;BRKMJ455;2E+11;8;BVMF;BRBRKM5J07D9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMJ455
25/06/2018;BRKMJ54;2E+11;8;BVMF;BRBRKM5J07B3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMJ54
25/06/2018;BRKMK5;2E+11;8;BVMF;BRBRKM5K06H0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMK5
25/06/2018;BRKML385;2E+11;8;BVMF;BRBRKM5L0721;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKML385
25/06/2018;BRKML40;2E+11;8;BVMF;BRBRKM5L0713;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKML40
25/06/2018;BRKML445;2E+11;8;BVMF;BRBRKM5L0739;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKML445
25/06/2018;BRKML52;2E+11;8;BVMF;BRBRKM5L0747;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKML52
25/06/2018;BRKMN397;2E+11;8;BVMF;BRBRKM5N07F6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMN397
25/06/2018;BRKMS13;2E+11;8;BVMF;BRBRKM5S0773;;;;;;;;;;;;0.02;2.5;;;;;;;;;;;;Rodboza fodao - BRKMS13
25/06/2018;BRKMS14;2E+11;8;BVMF;BRBRKM5S0799;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS14
25/06/2018;BRKMS15;2E+11;8;BVMF;BRBRKM5S07B4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS15
25/06/2018;BRKMS16;2E+11;8;BVMF;BRBRKM5S0716;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS16
25/06/2018;BRKMS17;2E+11;8;BVMF;BRBRKM5S0732;;;;;;;;;;;;0.13;;;;;;;;;;;;;Rodboza fodao - BRKMS17
25/06/2018;BRKMS18;2E+11;8;BVMF;BRBRKM5S0757;0.4;0.4;0.4;0.4;0.4;-16.66;1;Electronic (default);80;21.23;200;;;1;80;21.23;;;;;200;;;;Rodboza fodao - BRKMS18
25/06/2018;BRKMS19;2E+11;8;BVMF;BRBRKM5S0765;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS19
25/06/2018;BRKMS388;2E+11;8;BVMF;BRBRKM5S07K5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS388
25/06/2018;BRKMS393;2E+11;8;BVMF;BRBRKM5S07J7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS393
25/06/2018;BRKMS398;2E+11;8;BVMF;BRBRKM5S07O7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS398
25/06/2018;BRKMS401;2E+11;8;BVMF;BRBRKM5S07P4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS401
25/06/2018;BRKMS408;2E+11;8;BVMF;BRBRKM5S07M1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS408
25/06/2018;BRKMS411;2E+11;8;BVMF;BRBRKM5S07N9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS411
25/06/2018;BRKMS44;2E+11;8;BVMF;BRBRKM5S0781;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS44
25/06/2018;BRKMS441;2E+11;8;BVMF;BRBRKM5S07L3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS441
25/06/2018;BRKMS449;2E+11;8;BVMF;BRBRKM5S07I9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS449
25/06/2018;BRKMS45;2E+11;8;BVMF;BRBRKM5S07A6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS45
25/06/2018;BRKMS454;2E+11;8;BVMF;BRBRKM5S07H1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS454
25/06/2018;BRKMS46;2E+11;8;BVMF;BRBRKM5S07C2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS46
25/06/2018;BRKMS47;2E+11;8;BVMF;BRBRKM5S0724;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS47
25/06/2018;BRKMS48;2E+11;8;BVMF;BRBRKM5S0740;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS48
25/06/2018;BRKMS492;2E+11;8;BVMF;BRBRKM5S06Z5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS492
25/06/2018;BRKMS502;2E+11;8;BVMF;BRBRKM5S07D0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS502
25/06/2018;BRKMS512;2E+11;8;BVMF;BRBRKM5S07E8;;;;;;;;;;;;;1.9;;;;;;;;;;;;Rodboza fodao - BRKMS512
25/06/2018;BRKMS522;2E+11;8;BVMF;BRBRKM5S0708;1.14;0.95;1.15;1.05;1.15;-17.85;4;Electronic (default);4839;1284.54;4600;;;4;4839;1284.54;;;;;4600;;;;Rodboza fodao - BRKMS522
25/06/2018;BRKMS532;2E+11;8;BVMF;BRBRKM5S07F5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS532
25/06/2018;BRKMS533;2E+11;8;BVMF;BRBRKM5S07Q2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS533
25/06/2018;BRKMS542;2E+11;8;BVMF;BRBRKM5S07G3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS542
25/06/2018;BRKMS543;2E+11;8;BVMF;BRBRKM5S07R0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS543
25/06/2018;BRKMS553;2E+11;8;BVMF;BRBRKM5S07S8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS553
25/06/2018;BRKMS563;2E+11;8;BVMF;BRBRKM5S07T6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS563
25/06/2018;BRKMS573;2E+11;8;BVMF;BRBRKM5S07U4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS573
25/06/2018;BRKMS583;2E+11;8;BVMF;BRBRKM5S07V2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS583
25/06/2018;BRKMS593;2E+11;8;BVMF;BRBRKM5S07W0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS593
25/06/2018;BRKMS603;2E+11;8;BVMF;BRBRKM5S07X8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS603
25/06/2018;BRKMS613;2E+11;8;BVMF;BRBRKM5S07Y6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS613
25/06/2018;BRKMS623;2E+11;8;BVMF;BRBRKM5S07Z3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS623
25/06/2018;BRKMS633;2E+11;8;BVMF;BRBRKM5S0807;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS633
25/06/2018;BRKMS643;2E+11;8;BVMF;BRBRKM5S0815;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS643
25/06/2018;BRKMS653;2E+11;8;BVMF;BRBRKM5S0823;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS653
25/06/2018;BRKMS663;2E+11;8;BVMF;BRBRKM5S0831;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS663
25/06/2018;BRKMS673;2E+11;8;BVMF;BRBRKM5S0849;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS673
25/06/2018;BRKMS78;2E+11;8;BVMF;BRBRKM5S06X0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRKMS78
