RptDt;TckrSymb;SctyId;SctySrc;MktIdrCd;ISIN;FrstPric;MinPric;MaxPric;TradAvrgPric;LastPric;OscnPctg;TradQty;MktDataStrmId;NtlFinVol;IntlFinVol;FinInstrmQty;BestBidPric;BestAskPric;RglrTxsQty;NtlRglrVol;IntlRglrVol;MaxTradLmt;MinTradLmt;OpnIntrst;NonRglrTxsQty;RglrTraddCtrcts;NonRglrTraddCtrcts;NtlNonRglrVol;IntlNonRglrVol
2018-06-25;BBDCE304;200000181962;8;BVMF;BRBBDC3E05E6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCE307;200000179762;8;BVMF;BRBBDC3E05B2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCE327;200000179766;8;BVMF;BRBBDC4E0TQ6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCE335;200000176129;8;BVMF;BRBBDC4E0TM5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCE337;200000179760;8;BVMF;BRBBDC3E05A4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCE357;200000181960;8;BVMF;BRBBDC3E05D8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCE362;200000179764;8;BVMF;BRBBDC4E0TP8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCE84;200000176132;8;BVMF;BRBBDC4E0TN3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCF223;200000194206;8;BVMF;BRBBDC4F0W03;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCF233;200000191475;8;BVMF;BRBBDC4F0VZ2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCF248;200000194208;8;BVMF;BRBBDC4F0W11;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCF260;200000191474;8;BVMF;BRBBDC4F0VY5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCF298;200000194210;8;BVMF;BRBBDC4F0W29;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCF320;200000191473;8;BVMF;BRBBDC4F0VX7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCF350;200000191462;8;BVMF;BRBBDC3F06T9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCF48;200000127435;8;BVMF;BRBBDC4F0UT7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCF752;200000191463;8;BVMF;BRBBDC3F06U7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCF925;200000191461;8;BVMF;BRBBDC3F06S1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG181;200000191532;8;BVMF;BRBBDC4G0VW8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG2;200000115862;8;BVMF;BRBBDC4G0UT6;0.16;0.13;0.17;0.16;0.15;-6.25;12;Electronic (default);12818;3402.61;78300;0.06;0.24;12;12818;3402.61;;;;;78300;;;
2018-06-25;BBDCG209;200000191538;8;BVMF;BRBBDC3G06V3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG21;200000106262;8;BVMF;BRBBDC4G0UJ7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG219;200000191950;8;BVMF;BRBBDC3G06W1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG223;200000191507;8;BVMF;BRBBDC3G06X9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG229;200000188652;8;BVMF;BRBBDC3G06S9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG232;200000191391;8;BVMF;BRBBDC3G06T7;0.82;0.74;0.85;0.81;0.85;;5;Electronic (default);1225;325.18;1500;0.01;;5;1225;325.18;;;;;1500;;;
2018-06-25;BBDCG234;200000191420;8;BVMF;BRBBDC3G06U5;0.44;0.44;0.8;0.65;0.6;;30;Electronic (default);6095;1617.95;9300;0.44;;30;6095;1617.95;;;;;9300;;;
2018-06-25;BBDCG239;200000188277;8;BVMF;BRBBDC3G06R1;;;;;;;;;;;;0.01;;;;;;;;;;;;
2018-06-25;BBDCG24;200000105616;8;BVMF;BRBBDC4G0UG3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG240;200000191521;8;BVMF;BRBBDC4G0VX6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG242;200000188297;8;BVMF;BRBBDC3G06Q3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG249;200000191917;8;BVMF;BRBBDC4G0VY4;1.77;1.38;1.83;1.62;1.53;-17.74;11;Electronic (default);14943;3966.71;9200;;;11;14943;3966.71;;;;;9200;;;
2018-06-25;BBDCG25;200000106263;8;BVMF;BRBBDC4G0UK5;0.24;0.17;0.25;0.2;0.25;-19.35;8;Electronic (default);485;128.74;2400;0.14;;8;485;128.74;;;;;2400;;;
2018-06-25;BBDCG259;200000186614;8;BVMF;BRBBDC3G06P5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG262;200000186483;8;BVMF;BRBBDC3G06O8;0.07;0.07;0.08;0.07;0.08;-20;3;Electronic (default);414;109.89;5800;0.07;0.08;3;414;109.89;;;;;5800;;;
2018-06-25;BBDCG267;200000187952;8;BVMF;BRBBDC4G0VS6;0.71;0.5;0.71;0.55;0.65;-14.47;12;Electronic (default);35921;9535.45;64900;0.62;;12;35921;9535.45;;;;;64900;;;
2018-06-25;BBDCG27;200000188909;8;BVMF;BRBBDC4G0VV0;0.62;0.4;0.67;0.53;0.61;-10.29;109;Electronic (default);194938;51747.49;365100;0.52;0.66;109;194938;51747.49;;;;;365100;;;
2018-06-25;BBDCG277;200000150892;8;BVMF;BRBBDC3G05S1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG278;200000183052;8;BVMF;BRBBDC3G06M2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG281;200000188007;8;BVMF;BRBBDC4G0VU2;0.29;0.19;0.3;0.26;0.29;-6.45;17;Electronic (default);18576;4931.11;71200;0.29;0.34;17;18576;4931.11;;;;;71200;;;
2018-06-25;BBDCG285;200000187954;8;BVMF;BRBBDC4G0VT4;;;;;;;;;;;;0.15;1;;;;;;;;;;;
2018-06-25;BBDCG29;200000115350;8;BVMF;BRBBDC4G0UQ2;1.2;0.95;1.25;1.02;1.14;-10.93;36;Electronic (default);123019.3;32656.23;120360;0.75;2.4;36;123019.3;32656.23;;;;;120360;;;
2018-06-25;BBDCG292;200000173926;8;BVMF;BRBBDC3G0647;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG295;200000153441;8;BVMF;BRBBDC3G05Y9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG297;200000146843;8;BVMF;BRBBDC4G0V02;0.9;0.69;0.9;0.73;0.89;-1.11;16;Electronic (default);46504.3;12344.85;62890;0.75;;16;46504.3;12344.85;;;;;62890;;;
2018-06-25;BBDCG298;200000173721;8;BVMF;BRBBDC3G0654;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG299;200000186558;8;BVMF;BRBBDC4G0VR8;;;;;;;;;;;;0.01;0.24;;;;;;;;;;;
2018-06-25;BBDCG30;200000120178;8;BVMF;BRBBDC3G05N2;0.1;0.1;0.1;0.1;0.1;;1;Electronic (default);400;106.18;4000;;;1;400;106.18;;;;;4000;;;
2018-06-25;BBDCG302;200000173778;8;BVMF;BRBBDC3G0662;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG307;200000146845;8;BVMF;BRBBDC4G0V10;;;;;;;;;;;;;1.4;;;;;;;;;;;
2018-06-25;BBDCG308;200000173956;8;BVMF;BRBBDC3G0670;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG312;200000173689;8;BVMF;BRBBDC3G0688;;;;;;;;;;;;;0.05;;;;;;;;;;;
2018-06-25;BBDCG313;200000176303;8;BVMF;BRBBDC4G0VI7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG317;200000173898;8;BVMF;BRBBDC3G0696;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG322;200000173733;8;BVMF;BRBBDC3G06A7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG326;200000176314;8;BVMF;BRBBDC4G0VJ5;;;;;;;;;;;;0.01;0.05;;;;;;;;;;;
2018-06-25;BBDCG327;200000173596;8;BVMF;BRBBDC3G06B5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG33;200000150894;8;BVMF;BRBBDC3G05T9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG331;200000176322;8;BVMF;BRBBDC4G0VK3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG332;200000173826;8;BVMF;BRBBDC3G06C3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG336;200000176208;8;BVMF;BRBBDC4G0VL1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG337;200000173598;8;BVMF;BRBBDC3G06D1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG34;200000154931;8;BVMF;BRBBDC3G0639;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG342;200000173943;8;BVMF;BRBBDC3G06E9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG345;200000176163;8;BVMF;BRBBDC4G0VM9;;;;;;;;;;;;0.01;;;;;;;;;;;;
2018-06-25;BBDCG347;200000153442;8;BVMF;BRBBDC3G05Z6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG348;200000173709;8;BVMF;BRBBDC3G06F6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG349;200000148781;8;BVMF;BRBBDC4G0V28;;;;;;;;;;;;;0.12;;;;;;;;;;;
2018-06-25;BBDCG352;200000173816;8;BVMF;BRBBDC3G06G4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG357;200000151005;8;BVMF;BRBBDC4G0V69;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG358;200000173810;8;BVMF;BRBBDC3G06H2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG362;200000173695;8;BVMF;BRBBDC3G06I0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG363;200000176231;8;BVMF;BRBBDC4G0VN7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG367;200000173811;8;BVMF;BRBBDC3G06J8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG370;200000176283;8;BVMF;BRBBDC4G0VO5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG372;200000173628;8;BVMF;BRBBDC3G06K6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG377;200000148782;8;BVMF;BRBBDC4G0V36;;;;;;;;;;;;;0.5;;;;;;;;;;;
2018-06-25;BBDCG378;200000173880;8;BVMF;BRBBDC3G06L4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG380;200000176296;8;BVMF;BRBBDC4G0VP2;;;;;;;;;;;;;0.19;;;;;;;;;;;
2018-06-25;BBDCG381;200000154929;8;BVMF;BRBBDC3G0621;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG382;200000153114;8;BVMF;BRBBDC4G0V77;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG387;200000176238;8;BVMF;BRBBDC4G0VH9;0.05;0.05;0.05;0.05;0.05;0;1;Electronic (default);10;2.65;200;0.05;0.06;1;10;2.65;;;;;200;;;
2018-06-25;BBDCG389;200000169722;8;BVMF;BRBBDC4G0VF3;;;;;;;;;;;;;0.09;;;;;;;;;;;
2018-06-25;BBDCG390;200000176193;8;BVMF;BRBBDC4G0VQ0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG397;200000148789;8;BVMF;BRBBDC4G0V44;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG40;200000128404;8;BVMF;BRBBDC4G0UU4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG402;200000150896;8;BVMF;BRBBDC3G05U7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG41;200000153210;8;BVMF;BRBBDC3G05X1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG412;200000169723;8;BVMF;BRBBDC4G0VG1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG417;200000160440;8;BVMF;BRBBDC4G0V85;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG42;200000160585;8;BVMF;BRBBDC4G0VE6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG427;200000153443;8;BVMF;BRBBDC3G0605;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG437;200000160722;8;BVMF;BRBBDC4G0V93;;;;;;;;;;;;;0.05;;;;;;;;;;;
2018-06-25;BBDCG447;200000160505;8;BVMF;BRBBDC4G0VA4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG457;200000160932;8;BVMF;BRBBDC4G0VB2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG46;200000108810;8;BVMF;BRBBDC4G0UM1;;;;;;;;;;;;0.01;1.5;;;;;;;;;;;
2018-06-25;BBDCG467;200000160869;8;BVMF;BRBBDC4G0VC0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG477;200000160683;8;BVMF;BRBBDC4G0VD8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG492;200000154927;8;BVMF;BRBBDC3G0613;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG56;200000105618;8;BVMF;BRBBDC4G0UH1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG57;200000108850;8;BVMF;BRBBDC4G0UL3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG58;200000115937;8;BVMF;BRBBDC4G0US8;1.35;1.35;1.35;1.35;1.35;-14.55;2;Electronic (default);2970;788.4;2200;;;2;2970;788.4;;;;;2200;;;
2018-06-25;BBDCG61;200000128878;8;BVMF;BRBBDC4G0UV2;0.37;0.37;0.37;0.37;0.37;-53.16;1;Electronic (default);740;196.43;2000;;0.85;1;740;196.43;;;;;2000;;;
2018-06-25;BBDCG64;200000128879;8;BVMF;BRBBDC4G0UW0;;;;;;;;;;;;;0.3;;;;;;;;;;;
2018-06-25;BBDCG66;200000115344;8;BVMF;BRBBDC4G0UP4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG68;200000120177;8;BVMF;BRBBDC3G05M4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG71;200000105620;8;BVMF;BRBBDC4G0UI9;0.38;0.25;0.38;0.34;0.25;-32.43;4;Electronic (default);1836;487.37;5400;0.3;;4;1836;487.37;;;;;5400;;;
2018-06-25;BBDCG72;200000120210;8;BVMF;BRBBDC3G05P7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG73;200000153209;8;BVMF;BRBBDC3G05W3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG74;200000120179;8;BVMF;BRBBDC3G05O0;;;;;;;;;;;;;2.81;;;;;;;;;;;
2018-06-25;BBDCG75;200000115317;8;BVMF;BRBBDC4G0UR0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG77;200000182927;8;BVMF;BRBBDC3G06N0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG81;200000128880;8;BVMF;BRBBDC4G0UX8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG83;200000139681;8;BVMF;BRBBDC4G0UZ3;;;;;;;;;;;;;0.21;;;;;;;;;;;
2018-06-25;BBDCG84;200000149755;8;BVMF;BRBBDC4G0V51;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG88;200000115150;8;BVMF;BRBBDC4G0UN9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG91;100000093817;8;BVMF;BRBBDC3G05Q5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG93;200000115151;8;BVMF;BRBBDC4G0UO7;;;;;;;;;;;;;0.46;;;;;;;;;;;
2018-06-25;BBDCG96;100000094749;8;BVMF;BRBBDC4G0UY6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG98;200000153208;8;BVMF;BRBBDC3G05V5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCG99;100000093818;8;BVMF;BRBBDC3G05R3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH1;200000126140;8;BVMF;BRBBDC4H0Z55;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH10;200000126125;8;BVMF;BRBBDC3H06O6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH11;200000113257;8;BVMF;BRBBDC4H0YT7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH12;200000126126;8;BVMF;BRBBDC3H06P3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH13;200000126138;8;BVMF;BRBBDC3H06R9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH16;200000113256;8;BVMF;BRBBDC4H0YS9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH2;200000126127;8;BVMF;BRBBDC3H06Q1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH20;200000127659;8;BVMF;BRBBDC4H0Z63;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH21;200000108164;8;BVMF;BRBBDC4H0YE9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH217;200000190989;8;BVMF;BRBBDC3H07A3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH22;200000108165;8;BVMF;BRBBDC4H0YF6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH220;200000191066;8;BVMF;BRBBDC3H07B1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH222;200000191255;8;BVMF;BRBBDC3H07C9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH23;200000119923;8;BVMF;BRBBDC4H0YW1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH240;200000189366;8;BVMF;BRBBDC3H0794;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH249;200000191726;8;BVMF;BRBBDC4H0ZT4;;;;;;;;;;;;2;;;;;;;;;;;;
2018-06-25;BBDCH251;200000184387;8;BVMF;BRBBDC3H0745;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH254;200000191777;8;BVMF;BRBBDC4H0ZU2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH256;200000184922;8;BVMF;BRBBDC3H0752;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH269;200000189780;8;BVMF;BRBBDC4H0ZQ0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH272;200000190684;8;BVMF;BRBBDC4H0ZS6;;;;;;;;;;;;0.87;;;;;;;;;;;;
2018-06-25;BBDCH28;200000182843;8;BVMF;BRBBDC3H06T5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH281;200000189747;8;BVMF;BRBBDC4H0ZR8;0.8;0.8;0.8;0.8;0.8;14.28;2;Electronic (default);720;191.12;900;;;2;720;191.12;;;;;900;;;
2018-06-25;BBDCH29;200000183246;8;BVMF;BRBBDC3H06V1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH3;200000183253;8;BVMF;BRBBDC3H0711;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH303;200000185041;8;BVMF;BRBBDC4H0ZH9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH31;200000182888;8;BVMF;BRBBDC3H06Y5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH313;200000185301;8;BVMF;BRBBDC4H0ZI7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH315;200000185320;8;BVMF;BRBBDC3H0760;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH32;200000182903;8;BVMF;BRBBDC3H06Z2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH322;200000184622;8;BVMF;BRBBDC4H0ZJ5;0.15;0.15;0.15;0.15;0.15;-85.71;2;Electronic (default);30;7.96;200;;;2;30;7.96;;;;;200;;;
2018-06-25;BBDCH325;200000183591;8;BVMF;BRBBDC3H0778;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH327;200000183641;8;BVMF;BRBBDC4H0ZK3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH329;200000170862;8;BVMF;BRBBDC4H0ZF3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH33;200000182856;8;BVMF;BRBBDC3H0703;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH332;200000185177;8;BVMF;BRBBDC4H0ZL1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH334;200000186323;8;BVMF;BRBBDC4H0ZP2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH34;200000182975;8;BVMF;BRBBDC3H0729;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH340;200000184031;8;BVMF;BRBBDC4H0ZM9;;;;;;;;;;;;0.01;;;;;;;;;;;;
2018-06-25;BBDCH349;200000184797;8;BVMF;BRBBDC4H0ZN7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH350;200000184321;8;BVMF;BRBBDC3H0786;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH352;200000171672;8;BVMF;BRBBDC4H0ZG1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH358;200000185203;8;BVMF;BRBBDC4H0ZO5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH4;200000183368;8;BVMF;BRBBDC3H0737;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH402;200000160399;8;BVMF;BRBBDC4H0Z71;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH412;200000160481;8;BVMF;BRBBDC4H0Z89;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH422;200000160621;8;BVMF;BRBBDC4H0Z97;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH432;200000160761;8;BVMF;BRBBDC4H0ZA4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH442;200000160467;8;BVMF;BRBBDC4H0ZB2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH452;200000160568;8;BVMF;BRBBDC4H0ZC0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH462;200000160729;8;BVMF;BRBBDC4H0ZD8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH47;200000119981;8;BVMF;BRBBDC4H0YX9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH472;200000160864;8;BVMF;BRBBDC4H0ZE6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH5;200000123405;8;BVMF;BRBBDC3H06M0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH52;200000122935;8;BVMF;BRBBDC4H0Z06;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH53;200000124824;8;BVMF;BRBBDC4H0Z22;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH57;200000183107;8;BVMF;BRBBDC3H06S7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH58;200000182939;8;BVMF;BRBBDC3H06U3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH59;200000182826;8;BVMF;BRBBDC3H06W9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH6;200000191983;8;BVMF;BRBBDC4H0ZV0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH60;200000183228;8;BVMF;BRBBDC3H06X7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH61;200000120027;8;BVMF;BRBBDC4H0YY7;;;;;;;;;;;;0.07;0.5;;;;;;;;;;;
2018-06-25;BBDCH65;200000108166;8;BVMF;BRBBDC4H0YG4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH67;200000110283;8;BVMF;BRBBDC4H0YH2;;;;;;;;;;;;1.07;;;;;;;;;;;;
2018-06-25;BBDCH71;200000110284;8;BVMF;BRBBDC4H0YI0;;;;;;;;;;;;;1;;;;;;;;;;;
2018-06-25;BBDCH72;200000110308;8;BVMF;BRBBDC4H0YK6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH73;200000110295;8;BVMF;BRBBDC4H0YJ8;;;;;;;;;;;;;0.7;;;;;;;;;;;
2018-06-25;BBDCH76;200000110341;8;BVMF;BRBBDC4H0YL4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH79;200000122936;8;BVMF;BRBBDC4H0Z14;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH81;200000112134;8;BVMF;BRBBDC4H0YM2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH83;200000112140;8;BVMF;BRBBDC4H0YN0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH84;200000113258;8;BVMF;BRBBDC4H0YU5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH89;200000125949;8;BVMF;BRBBDC4H0Z48;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH9;200000126124;8;BVMF;BRBBDC3H06N8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH91;200000112029;8;BVMF;BRBBDC4H0YO8;;;;;;;;;;;;0.06;0.5;;;;;;;;;;;
2018-06-25;BBDCH92;200000113079;8;BVMF;BRBBDC4H0YP5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCH93;200000113080;8;BVMF;BRBBDC4H0YQ3;;;;;;;;;;;;1.25;;;;;;;;;;;;
2018-06-25;BBDCH96;200000113081;8;BVMF;BRBBDC4H0YR1;0.23;0.23;0.23;0.23;0.23;-8;1;Electronic (default);23;6.1;100;0.02;0.25;1;23;6.1;;;;;100;;;
2018-06-25;BBDCH97;200000120167;8;BVMF;BRBBDC4H0YZ4;0.2;0.2;0.2;0.2;0.2;-78.26;1;Electronic (default);20;5.3;100;;;1;20;5.3;;;;;100;;;
2018-06-25;BBDCI1;200000113268;8;BVMF;BRBBDC4I0SC4;0.65;0.65;0.65;0.65;0.65;-18.75;1;Electronic (default);130;34.5;200;;;1;130;34.5;;;;;200;;;
2018-06-25;BBDCI14;200000114519;8;BVMF;BRBBDC4I0SD2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCI179;200000189295;8;BVMF;BRBBDC3I06B1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBDCI184;200000189475;8;BVMF;BRBBDC3I06C9;;;;;;;;;;;;;;;;;;;;;;;;
